C1,L1,C2,L2,C3,L3,Cost,,
100,100,97.00972641,100,100,100,994.8847646,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,97.54232407,100,100,997.8261471,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,96.62962842,995.2541634,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
18.83468151,18.73353112,18.08464146,18.68269467,18.17477226,18.21368575,405.2828668,,
27.72578704,27.3053776,26.75171065,27.09581876,26.77554047,25.90919125,494.3094672,,
36.31740141,29.33087027,29.80844617,34.97350204,32.088503,34.7276293,533.8454974,,
34.7257818,28.2154935,37.75885272,41.4779855,36.38929641,39.19407272,680.6963779,,
34.96389651,30.08172303,37.50174689,49.13504529,39.721277,45.88620996,700.9127085,,
43.57673144,33.28204471,43.44993377,57.05391443,39.55809301,53.65182519,790.8600433,,
50.84159112,38.55691558,40.31784534,61.56089675,35.60913354,61.78257382,747.9011459,,
57.97883344,47.12077338,47.59339309,68.5871557,41.05609709,70.36097991,828.9505697,,
61.05885267,55.57312638,53.10346794,75.25612938,46.82589775,78.33689106,871.1856436,,
62.03909707,61.4220168,57.75416303,73.07789725,53.04462618,85.45334733,888.8528788,,
67.74172771,64.96937984,65.28827894,81.93647081,56.2830717,87.05590928,926.3723932,,
71.76179683,69.19885868,70.56082165,90.31224567,65.00570983,91.51665354,941.7765694,,
77.82965529,76.45174819,76.42184317,88.8088305,70.07684118,98.21307588,958.6970385,,
83.64255369,84.92547947,79.37604749,97.32119846,77.63420111,100,970.1893844,,
91.71695125,87.21051341,87.76667964,99.95180178,85.25438052,100,981.1208369,,
96.02856898,95.34450752,91.41286385,100,93.93925101,100,986.5045683,,
100,100,98.23582423,100,100,100,995.7442258,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,96.6318332,100,100,997.1691261,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,96.67498028,100,100,997.2014517,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,99.57545781,100,999.1702345,,
100,100,100,97.37836814,100,100,997.7115943,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
97.77488929,100,100,100,100,100,999.3945681,,
100,100,100,100,100,100,999.3735047,,
100,100,93.0979917,100,100,100,990.5446593,,
100,100,100,100,100,96.37607116,995.1126302,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,99.60598028,100,999.1850584,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,97.94302893,100,100,100,995.5544407,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
18.64739251,18.70364165,18.83286512,18.02876031,18.88355243,18.87386966,426.2211134,,
27.48599219,27.49658799,27.83082879,26.34453523,25.7287966,27.53146958,505.2406692,,
36.37178159,36.19535232,31.85584176,34.7646116,34.09345102,35.40019751,609.0544081,,
40.51351893,43.70900726,40.28453338,38.37147462,41.71461856,44.30287516,704.6190769,,
46.64157689,51.15747917,39.72407722,40.16764808,50.31053627,50.05444539,757.606704,,
55.54530919,59.10495245,44.29486179,47.36445904,58.00753093,56.9323889,804.9990478,,
63.58232105,63.13419688,52.6698513,55.2316699,66.2339443,64.10282516,850.5391457,,
71.13970244,65.44679427,59.16624951,63.399845,75.08251965,64.60578227,902.3450802,,
67.10781336,72.82613599,64.50116754,69.28241217,83.6651808,73.06156206,925.3258323,,
74.98833013,80.35144031,73.12267995,76.28608584,90.01513255,80.24353075,952.1985214,,
81.71316779,84.96260822,80.03570032,84.60750842,98.68302679,87.63583612,966.4922373,,
89.77519071,92.0411402,85.22856641,89.4647336,100,95.75061488,976.1744781,,
98.50582397,94.08105028,93.54331779,98.38048971,100,100,990.3158742,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
98.43294406,100,100,100,100,100,999.3880638,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,96.9113875,100,100,100,994.8079676,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
99.94409257,100,100,100,100,100,999.3740023,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,95.369569,100,100,996.1988224,,
94.33529258,100,100,100,100,100,999.4326629,,
100,100,99.44610023,100,100,100,997.8917609,,
100,99.5350793,100,100,100,100,999.3870069,,
97.72014594,100,100,100,100,100,999.3951199,,
95.76100737,100,100,100,97.68257141,100,998.2497602,,
89.6483351,100,100,100,100,100,999.4972708,,
90.86814368,100,100,100,100,100,999.4788905,,
96.94697881,100,100,100,100,100,999.4030946,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,99.05676901,100,998.9131618,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
99.50329137,100,100,100,100,100,999.3779814,,
100,100,100,100,100,100,999.3735047,,
96.93433702,100,100,100,100,100,999.4032279,,
100,100,100,100,100,100,999.3735047,,
100,98.77087235,100,100,100,100,999.4119166,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
98.28998125,99.89345354,100,100,100,100,999.3926949,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,99.0965215,100,100,998.8389271,,
100,100,100,100,100,97.47623873,995.6898076,,
100,100,100,100,100,98.17716324,996.0120458,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
18.75309837,18.65240073,18.6185298,18.27358913,16.9668802,18.62439525,413.4340467,,
24.4100306,27.26414239,27.55629396,25.15730584,25.87084746,27.28415704,495.3485246,,
33.17900443,35.47196591,36.04215634,32.87088621,30.8309257,36.2681582,640.5703177,,
38.58417487,44.10994387,40.54196858,39.75948131,38.55186176,44.8926661,704.621161,,
43.1033473,48.59516168,46.79056716,45.34766638,43.87018979,52.84045696,770.5105895,,
51.81944835,56.06303346,55.53553843,49.96295846,47.6538533,59.49731886,854.669725,,
58.67161369,62.91913092,63.08937931,54.17980087,50.37663448,68.09215081,905.1154488,,
66.49621606,69.79330647,64.66326416,57.94225132,51.62868643,76.46377897,922.6856797,,
69.00580454,76.68227708,73.01375973,62.27024126,59.77060163,81.47253823,949.794095,,
76.96067321,74.63518298,81.62385452,70.91685057,63.86881959,84.15245128,961.4516626,,
78.45861614,75.55346835,89.73825669,79.51971734,66.76467514,91.09520984,967.9980392,,
86.39779067,84.28808415,98.32233405,88.07916665,65.48714596,97.14717782,984.3023171,,
93.41814446,86.63040364,100,91.70363569,74.34550816,100,989.155591,,
100,92.26895523,100,98.6645453,79.37799746,100,993.1187405,,
100,99.41311765,100,100,86.77250654,100,995.3210791,,
100,100,100,100,93.14831692,100,996.1402771,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
99.39593434,100,96.56817901,100,100,100,994.520336,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,100,100,100,100,100,999.3735047,,
100,98.57985508,100,99.81557077,100,100,999.3155361,,
100,100,97.88865143,100,100,100,995.5181846,,
96.03493226,100,100,99.19752222,100,100,998.9495584,,
93.37249702,100,100,100,100,100,999.4446578,,
98.67077607,100,100,100,100,96.49831605,995.1609304,,
100,100,100,100,100,100,999.3735047,,
100,100,100,97.09432542,100,100,997.5093191,,
100,100,100,100,100,100,999.3735047,,
100,100,100,94.36874884,100,100,996.0679553,,
100,100,100,95.82705623,100,100,996.5425095,,
94.69967926,96.91050398,100,92.92830819,100,100,995.5717729,,
100,99.41220462,100,100,100,96.06712252,994.8863149,,
100,100,94.07087451,100,100,98.45329076,990.3239179,,
100,100,87.57373977,96.06637847,100,100,985.4731927,,
100,97.50217032,86.85261983,100,100,96.89748722,983.6762205,,
100,100,93.31786686,100,100,97.6922397,989.5073387,,
100,100,99.82338029,100,100,90.51554155,992.0290247,,
100,100,100,100,100,95.93186998,994.85112,,
96.81914687,100,91.77080357,94.85038775,100,91.57221121,985.2734533,,
100,93.74539274,82.99945277,100,98.85338944,98.42005175,978.0218333,,
97.93672252,100,88.84077185,94.31146759,96.00278383,100,985.8464453,,
100,100,95.92047113,95.62919933,96.26672393,100,992.3343299,,
99.60923809,91.56108487,98.91312546,100,100,100,997.282062,,
97.61782235,93.38898456,98.53384179,100,98.25087035,100,995.2739421,,
100,87.33494914,100,98.38961351,100,95.04722595,993.114353,,
100,87.47549045,100,94.61675501,100,100,997.3806781,,
100,79.05328709,100,100,100,98.07790756,998.1451582,,
95.69487858,75.19410545,100,100,94.99119461,100,1000.156257,,
94.25725049,82.90758389,100,92.14591318,95.1930126,100,994.7231917,,
94.67672437,90.11275047,100,100,100,100,1000.029199,,
99.07692367,86.23595905,97.02632767,100,100,94.07646316,989.0314259,,
97.60902363,88.07229054,90.35313541,93.58103073,100,92.41798788,980.7496989,,
90.08239108,79.42420173,88.09674799,100,94.70519924,86.79064149,973.9257536,,
97.01716417,71.83733052,96.46250427,100,100,93.06813282,987.6702639,,
100,79.77207512,92.3086133,100,100,97.48583513,985.9102727,,
100,76.31452638,92.78622675,91.47988153,100,100,986.9911144,,
91.32356185,70.9681226,84.38119435,94.09443986,100,100,973.3705339,,
93.97117251,73.4726299,89.25733018,94.25805783,100,92.02108318,975.1305025,,
100,71.89324117,81.09009492,91.58995509,95.90916348,95.42629021,964.2443481,,
100,76.62523723,86.21251011,95.71734154,89.56136554,95.38484257,973.0505611,,
100,84.54785395,89.28336048,88.51552558,81.24682766,94.7711333,977.1382544,,
100,82.3737669,95.52717829,94.81430078,85.68146116,94.45335805,982.8851471,,
92.123101,73.58384556,100,89.90569574,83.18040746,100,991.7089835,,
92.81186116,79.18492883,92.99871457,97.18580753,81.10775512,100,982.7560686,,
97.44734597,76.04574865,100,100,87.60079521,100,996.6944851,,
91.6071561,70.37236911,100,100,79.18793344,100,993.6121632,,
86.63642091,70.71633345,100,98.51169747,80.1470077,99.13798952,992.2732784,,
79.63780642,68.70401204,100,100,78.01284373,100,995.1651537,,
72.64415079,65.75685871,93.87373751,99.74715996,86.79578865,98.02180487,988.2313258,,
75.10905153,60.32967001,99.21273249,98.46949077,80.29702151,96.11622947,991.8178697,,
79.90287787,66.51869994,93.02659559,96.67648017,84.60213649,100,987.1889983,,
80.3565703,65.95453805,87.26683927,100,77.2248354,92.86886185,968.8071844,,
84.81716222,74.88189739,93.42527914,100,68.51921374,86.23623049,976.4140038,,
79.78986996,77.20528156,99.12982166,100,61.03822702,77.71152759,980.6269849,,
77.70981634,72.42128175,100,94.7383551,67.06818265,69.26455456,978.4274982,,
78.77705872,74.87666172,100,91.45602971,68.16708475,63.36163425,980.5068115,,
74.9907645,72.97630483,92.37693721,82.53938901,64.18476075,64.78791714,975.4193697,,
66.45085937,66.09806466,85.02488858,74.26230657,56.11125958,56.1807422,969.6853955,,
18.7613306,18.71584892,18.69368315,18.75060713,18.94940817,18.97688794,417.3242905,,
27.5885191,26.25202155,27.64396787,26.34610164,15.49727106,26.99330473,532.4363979,,
35.33846271,29.63217783,27.66410804,22.60293412,10,33.4172039,618.9659326,,
30.30639988,23.60684687,20.31254059,17.39116865,12.41018796,27.78584063,508.3608223,,
25.19154263,21.05172414,23.29876298,25.2282508,21.15968466,35.92641258,300.6206085,,
34.05411482,27.25886756,31.02965218,18.65430135,15.36620116,42.87681758,546.4115995,,
35.00397301,34.18107826,22.63532823,19.14932233,14.44616646,35.91763639,617.3241523,,
35.45291793,31.58949786,22.95995277,20.07238096,20.53643316,34.90205711,586.7710177,,
41.98698831,26.62183219,29.76458508,16.59656852,25.84011954,37.57223374,621.4110571,,
36.45414096,31.53480333,30.28368372,21.70320481,27.97002953,42.84853798,635.1595584,,
43.64841777,35.42983323,28.8508777,25.41608268,29.30346078,41.44571638,667.1135546,,
37.61207151,35.77453357,35.0794273,23.5483672,22.90824461,38.24101359,653.1399194,,
41.24347138,27.96713006,30.0630275,16.68859243,14.55968291,29.46549785,608.4886008,,
32.96969074,27.92979211,24.41271871,11.38163215,18.49712497,22.42152613,751.3525592,,
31.12166589,27.99356967,29.55290622,17.00670081,26.65087515,29.69257849,598.4045251,,
34.38064104,35.88031346,34.71442264,12.67728609,24.1198687,23.8957755,763.1252955,,
28.76728076,36.69771343,25.92017061,13.04655117,19.43150735,16.16312516,770.3568918,,
28.54765505,29.40764636,24.88549024,18.1241166,11.99488598,12.40947181,633.5146493,,
31.26037472,34.40762728,26.639229,10,16.82005554,17.37114543,813.5577434,,
23.99730998,31.05249602,22.71365732,18.68333626,21.12049705,25.35595399,578.06951,,
24.44062227,36.82172161,29.46292347,10.92924273,15.7528432,26.53001374,755.9454915,,
20.39875484,32.02966928,22.4541477,15.69075918,20.35799652,24.64337045,659.1818212,,
25.22708941,40.31215692,28.52646291,10,27.47564584,33.29415005,824.9770116,,
27.11490965,32.39480269,20.1145072,10,27.07216543,31.97028786,848.5497655,,
21.82692277,34.60692561,21.25814533,10,20.2221995,25.43695778,829.0214799,,
21.03385633,29.27877212,14.07784122,10,20.24325055,19.69232053,921.5482553,,
13.90281743,26.32592177,10,10,12.16384208,15.17767566,855.0445181,,
10,17.94302028,10,10,10,10,702.4523168,,
10,19.74788517,16.38995099,17.392079,18.06595612,18.53207254,496.0369768,,
18.81121433,28.31562251,25.36446142,16.05219758,25.12458074,27.14304924,527.6701815,,
27.60980618,35.08596975,17.22550309,10.3221333,20.36114222,34.1323334,876.5011462,,
35.48747659,27.94258517,23.87029397,10,17.59567207,34.83065724,766.0405665,,
31.56698555,25.7565698,32.10240328,16.6252172,24.61535102,41.6706754,596.3403453,,
40.07706183,33.75201815,40.40726054,10,21.23248678,41.97496665,801.1845964,,
36.95895308,26.70935428,31.81160569,10,14.88193691,45.81663775,717.1445349,,
28.97107124,33.62919605,37.48202407,18.68502283,23.47715509,50.6970458,667.8117899,,
37.46485472,40.97095251,43.23606515,12.19025111,14.88322169,43.15518153,805.649385,,
28.90337336,33.16106635,34.68933272,10,10,34.47407901,748.586277,,
23.12277412,26.04229856,34.36839622,16.78698444,11.50260031,35.45986378,580.9117869,,
